"ENSEMBL"	"BE02_107A"
"54777"	"ENSG00000279719.2"	0
"54778"	"ENSG00000279720.1"	0
"54779"	"ENSG00000279721.1"	0
"54780"	"ENSG00000279722.1"	2
"54781"	"ENSG00000279725.1"	0
"54782"	"ENSG00000279726.2"	2
"54783"	"ENSG00000279727.1"	0
"54784"	"ENSG00000279728.1"	0
"54785"	"ENSG00000279729.1"	0
"54786"	"ENSG00000279730.2"	6
"54787"	"ENSG00000279732.1"	0
"54788"	"ENSG00000279733.1"	0
"54789"	"ENSG00000279734.1"	0
"54790"	"ENSG00000279735.2"	0
"54791"	"ENSG00000279737.1"	0
"54792"	"ENSG00000279738.1"	57.549
"54793"	"ENSG00000279739.1"	0
"54794"	"ENSG00000279741.1"	0
"54795"	"ENSG00000279742.1"	2
"54796"	"ENSG00000279743.1"	0
"54797"	"ENSG00000279744.1"	1
"54798"	"ENSG00000279746.1"	0
"54799"	"ENSG00000279747.1"	6
"54800"	"ENSG00000279748.1"	1
"54801"	"ENSG00000279749.1"	0
"54802"	"ENSG00000279750.4"	0
"54803"	"ENSG00000279751.1"	0
"54804"	"ENSG00000279752.1"	0
"54805"	"ENSG00000279753.1"	0
"54806"	"ENSG00000279754.1"	0
"54807"	"ENSG00000279755.1"	0
"54808"	"ENSG00000279756.1"	0
"54809"	"ENSG00000279757.1"	1
"54810"	"ENSG00000279758.1"	0
"54811"	"ENSG00000279759.1"	35.239
"54812"	"ENSG00000279761.2"	0
"54813"	"ENSG00000279762.3"	0
"54814"	"ENSG00000279764.1"	3
"54815"	"ENSG00000279766.1"	0
"54816"	"ENSG00000279770.1"	6
"54817"	"ENSG00000279773.1"	0
"54818"	"ENSG00000279774.1"	0
"54819"	"ENSG00000279775.1"	0
"54820"	"ENSG00000279779.1"	0
"54821"	"ENSG00000279780.1"	1
"54822"	"ENSG00000279781.1"	0
"54823"	"ENSG00000279782.3"	0
"54824"	"ENSG00000279783.1"	0
"54825"	"ENSG00000279784.1"	0
"54826"	"ENSG00000279785.1"	0
"54827"	"ENSG00000279786.1"	6
"54828"	"ENSG00000279788.1"	0
"54829"	"ENSG00000279789.1"	5
"54830"	"ENSG00000279790.1"	0
"54831"	"ENSG00000279791.1"	0
"54832"	"ENSG00000279792.1"	5
"54833"	"ENSG00000279793.1"	0
"54834"	"ENSG00000279794.1"	2
"54835"	"ENSG00000279795.1"	0
"54836"	"ENSG00000279796.1"	2
"54837"	"ENSG00000279797.1"	0
"54838"	"ENSG00000279798.1"	0
"54839"	"ENSG00000279799.1"	0
"54840"	"ENSG00000279800.2"	119.937
"54841"	"ENSG00000279801.1"	22
"54842"	"ENSG00000279803.1"	0
"54843"	"ENSG00000279804.3"	0
"54844"	"ENSG00000279805.1"	0
"54845"	"ENSG00000279806.1"	0
"54846"	"ENSG00000279807.1"	0
"54847"	"ENSG00000279810.1"	0
"54848"	"ENSG00000279811.1"	1
"54849"	"ENSG00000279812.1"	0
"54850"	"ENSG00000279813.1"	0
"54851"	"ENSG00000279814.1"	4
"54852"	"ENSG00000279815.1"	0
"54853"	"ENSG00000279817.1"	0
"54854"	"ENSG00000279818.1"	0
"54855"	"ENSG00000279819.1"	1
"54856"	"ENSG00000279821.1"	4
"54857"	"ENSG00000279822.1"	0
"54858"	"ENSG00000279825.1"	0
"54859"	"ENSG00000279827.1"	0
"54860"	"ENSG00000279829.1"	0
"54861"	"ENSG00000279833.1"	0
"54862"	"ENSG00000279834.1"	1
"54863"	"ENSG00000279835.1"	0
"54864"	"ENSG00000279836.1"	1
"54865"	"ENSG00000279837.1"	3
"54866"	"ENSG00000279839.1"	0
"54867"	"ENSG00000279840.1"	0
"54868"	"ENSG00000279841.1"	4
"54869"	"ENSG00000279842.1"	0
"54870"	"ENSG00000279844.1"	0
"54871"	"ENSG00000279845.1"	1
"54872"	"ENSG00000279846.1"	0
"54873"	"ENSG00000279847.4"	0
"54874"	"ENSG00000279848.1"	0
"54875"	"ENSG00000279851.3"	0
"54876"	"ENSG00000279852.1"	0
"54877"	"ENSG00000279853.1"	1
"54878"	"ENSG00000279855.1"	0
"54879"	"ENSG00000279856.1"	0
"54880"	"ENSG00000279858.1"	0
"54881"	"ENSG00000279859.2"	0
"54882"	"ENSG00000279860.1"	0
"54883"	"ENSG00000279861.1"	2.104
"54884"	"ENSG00000279862.1"	0
"54885"	"ENSG00000279863.1"	0
"54886"	"ENSG00000279864.3"	0
"54887"	"ENSG00000279865.1"	26
"54888"	"ENSG00000279869.1"	0
"54889"	"ENSG00000279872.1"	0
"54890"	"ENSG00000279873.3"	4
"54891"	"ENSG00000279874.1"	0
"54892"	"ENSG00000279875.1"	0
"54893"	"ENSG00000279876.1"	0
"54894"	"ENSG00000279878.1"	1
"54895"	"ENSG00000279879.1"	0
"54896"	"ENSG00000279880.1"	28.706
"54897"	"ENSG00000279881.1"	0
"54898"	"ENSG00000279882.1"	0
"54899"	"ENSG00000279883.1"	0
"54900"	"ENSG00000279884.1"	0
"54901"	"ENSG00000279885.1"	5
"54902"	"ENSG00000279886.1"	0
"54903"	"ENSG00000279887.1"	0
"54904"	"ENSG00000279889.1"	0
"54905"	"ENSG00000279891.1"	12
"54906"	"ENSG00000279894.1"	0
"54907"	"ENSG00000279895.1"	0
"54908"	"ENSG00000279897.3"	0
"54909"	"ENSG00000279900.1"	2
"54910"	"ENSG00000279901.1"	1
"54911"	"ENSG00000279903.1"	2
"54912"	"ENSG00000279905.1"	0
"54913"	"ENSG00000279908.1"	0
"54914"	"ENSG00000279910.1"	0
"54915"	"ENSG00000279912.1"	0
"54916"	"ENSG00000279913.1"	0
"54917"	"ENSG00000279914.1"	0
"54918"	"ENSG00000279917.1"	7
"54919"	"ENSG00000279918.1"	0
"54920"	"ENSG00000279919.1"	0
"54921"	"ENSG00000279920.2"	0
"54922"	"ENSG00000279923.1"	0
"54923"	"ENSG00000279924.1"	39.985
"54924"	"ENSG00000279925.1"	0
"54925"	"ENSG00000279926.1"	0
"54926"	"ENSG00000279927.1"	0
"54927"	"ENSG00000279928.2"	0
"54928"	"ENSG00000279929.1"	0
"54929"	"ENSG00000279930.1"	3
"54930"	"ENSG00000279931.1"	0
"54931"	"ENSG00000279932.1"	5
"54932"	"ENSG00000279933.1"	0
"54933"	"ENSG00000279935.1"	0
"54934"	"ENSG00000279936.1"	0
"54935"	"ENSG00000279939.1"	0
"54936"	"ENSG00000279940.1"	0
"54937"	"ENSG00000279942.1"	0
"54938"	"ENSG00000279943.1"	0
"54939"	"ENSG00000279945.1"	0
"54940"	"ENSG00000279946.1"	6
"54941"	"ENSG00000279951.1"	0
"54942"	"ENSG00000279952.1"	0
"54943"	"ENSG00000279953.1"	0
"54944"	"ENSG00000279954.2"	0
"54945"	"ENSG00000279955.4"	0
"54946"	"ENSG00000279956.1"	0
"54947"	"ENSG00000279957.1"	4
"54948"	"ENSG00000279958.1"	0
"54949"	"ENSG00000279959.1"	0
"54950"	"ENSG00000279960.1"	0
"54951"	"ENSG00000279961.2"	0
"54952"	"ENSG00000279962.1"	0
"54953"	"ENSG00000279964.1"	0
"54954"	"ENSG00000279965.2"	0
"54955"	"ENSG00000279966.2"	0
"54956"	"ENSG00000279967.1"	0
"54957"	"ENSG00000279968.4"	2
"54958"	"ENSG00000279970.1"	6
"54959"	"ENSG00000279971.1"	0
"54960"	"ENSG00000279972.1"	0
"54961"	"ENSG00000279973.3"	0
"54962"	"ENSG00000279976.1"	0
"54963"	"ENSG00000279977.1"	7
"54964"	"ENSG00000279979.1"	0
"54965"	"ENSG00000279980.1"	3
"54966"	"ENSG00000279981.1"	3
"54967"	"ENSG00000279982.1"	4
"54968"	"ENSG00000279983.1"	0
"54969"	"ENSG00000279985.1"	0
"54970"	"ENSG00000279989.1"	0
"54971"	"ENSG00000279990.1"	0
"54972"	"ENSG00000279991.1"	0
"54973"	"ENSG00000279993.1"	0
"54974"	"ENSG00000279994.1"	0
"54975"	"ENSG00000279995.1"	0
"54976"	"ENSG00000279996.1"	3
"54977"	"ENSG00000279997.1"	0
"54978"	"ENSG00000279998.1"	6.947
"54979"	"ENSG00000280000.1"	0
"54980"	"ENSG00000280002.1"	0
"54981"	"ENSG00000280003.1"	0
"54982"	"ENSG00000280005.1"	0
"54983"	"ENSG00000280007.1"	10
"54984"	"ENSG00000280009.1"	0
"54985"	"ENSG00000280010.1"	0
"54986"	"ENSG00000280011.1"	1
"54987"	"ENSG00000280012.2"	0
"54988"	"ENSG00000280013.1"	0
"54989"	"ENSG00000280014.1"	0
"54990"	"ENSG00000280015.1"	0
"54991"	"ENSG00000280016.1"	0
"54992"	"ENSG00000280017.1"	0
"54993"	"ENSG00000280018.5"	13.987
"54994"	"ENSG00000280019.1"	0
"54995"	"ENSG00000280020.1"	0
"54996"	"ENSG00000280021.3"	0
"54997"	"ENSG00000280022.1"	0
"54998"	"ENSG00000280023.1"	0
"54999"	"ENSG00000280024.1"	0
"55000"	"ENSG00000280025.1"	0
"55001"	"ENSG00000280026.1"	0
"55002"	"ENSG00000280027.1"	0
"55003"	"ENSG00000280028.1"	0
"55004"	"ENSG00000280029.5"	1
"55005"	"ENSG00000280032.1"	0
"55006"	"ENSG00000280033.1"	2
"55007"	"ENSG00000280035.1"	3
"55008"	"ENSG00000280036.1"	4
"55009"	"ENSG00000280037.1"	1
"55010"	"ENSG00000280038.1"	2.98
"55011"	"ENSG00000280039.1"	0
"55012"	"ENSG00000280040.1"	0
"55013"	"ENSG00000280042.1"	8.54
"55014"	"ENSG00000280043.1"	0
"55015"	"ENSG00000280044.1"	0
"55016"	"ENSG00000280046.1"	8.53
"55017"	"ENSG00000280047.1"	0
"55018"	"ENSG00000280048.1"	3
"55019"	"ENSG00000280049.1"	0
"55020"	"ENSG00000280051.1"	0
"55021"	"ENSG00000280053.1"	0
"55022"	"ENSG00000280054.1"	0
"55023"	"ENSG00000280055.2"	0
"55024"	"ENSG00000280056.1"	0
"55025"	"ENSG00000280057.1"	0
"55026"	"ENSG00000280059.1"	0
"55027"	"ENSG00000280060.1"	0
"55028"	"ENSG00000280061.1"	0
"55029"	"ENSG00000280062.1"	0
"55030"	"ENSG00000280063.1"	10
"55031"	"ENSG00000280064.1"	0
"55032"	"ENSG00000280067.1"	0
"55033"	"ENSG00000280068.1"	0
"55034"	"ENSG00000280069.1"	10
"55035"	"ENSG00000280070.1"	0
"55036"	"ENSG00000280071.5"	61.628
"55037"	"ENSG00000280073.1"	0
"55038"	"ENSG00000280078.1"	5
"55039"	"ENSG00000280079.1"	1
"55040"	"ENSG00000280080.2"	0
"55041"	"ENSG00000280081.5"	0
"55042"	"ENSG00000280082.1"	0
"55043"	"ENSG00000280083.1"	1
"55044"	"ENSG00000280085.1"	0
"55045"	"ENSG00000280086.1"	0
"55046"	"ENSG00000280087.1"	0
"55047"	"ENSG00000280088.1"	8
"55048"	"ENSG00000280089.1"	0
"55049"	"ENSG00000280090.3"	0
"55050"	"ENSG00000280091.1"	0
"55051"	"ENSG00000280092.1"	2
"55052"	"ENSG00000280093.1"	0
"55053"	"ENSG00000280094.3"	4
"55054"	"ENSG00000280096.1"	0
"55055"	"ENSG00000280097.1"	0
"55056"	"ENSG00000280098.1"	0
"55057"	"ENSG00000280099.1"	6
"55058"	"ENSG00000280103.1"	0
"55059"	"ENSG00000280104.1"	0
"55060"	"ENSG00000280105.1"	0
"55061"	"ENSG00000280106.1"	0
"55062"	"ENSG00000280107.1"	1
"55063"	"ENSG00000280108.2"	0
"55064"	"ENSG00000280109.4"	14
"55065"	"ENSG00000280110.1"	0
"55066"	"ENSG00000280113.2"	0
"55067"	"ENSG00000280114.1"	20.701
"55068"	"ENSG00000280115.1"	0
"55069"	"ENSG00000280116.2"	0
"55070"	"ENSG00000280117.1"	0
"55071"	"ENSG00000280118.4"	0
"55072"	"ENSG00000280119.1"	155
"55073"	"ENSG00000280120.1"	1
"55074"	"ENSG00000280121.1"	0
"55075"	"ENSG00000280124.1"	0
"55076"	"ENSG00000280125.1"	0
"55077"	"ENSG00000280128.1"	39
"55078"	"ENSG00000280129.1"	1
"55079"	"ENSG00000280131.1"	0
"55080"	"ENSG00000280132.1"	0
"55081"	"ENSG00000280134.1"	1
"55082"	"ENSG00000280135.1"	2
"55083"	"ENSG00000280136.3"	5.997
"55084"	"ENSG00000280137.1"	0
"55085"	"ENSG00000280138.1"	240.365
"55086"	"ENSG00000280139.1"	0
"55087"	"ENSG00000280140.1"	0
"55088"	"ENSG00000280142.1"	0
"55089"	"ENSG00000280143.1"	20.498
"55090"	"ENSG00000280144.1"	0
"55091"	"ENSG00000280145.4"	11.891
"55092"	"ENSG00000280147.1"	0
"55093"	"ENSG00000280148.1"	0
"55094"	"ENSG00000280149.1"	2
"55095"	"ENSG00000280150.1"	0
"55096"	"ENSG00000280152.1"	38
"55097"	"ENSG00000280153.1"	0
"55098"	"ENSG00000280154.1"	0
"55099"	"ENSG00000280155.1"	0
"55100"	"ENSG00000280157.1"	0
"55101"	"ENSG00000280159.1"	0
"55102"	"ENSG00000280160.1"	0
"55103"	"ENSG00000280161.1"	0
"55104"	"ENSG00000280162.1"	0
"55105"	"ENSG00000280163.1"	0
"55106"	"ENSG00000280164.2"	1.191
"55107"	"ENSG00000280165.2"	1
"55108"	"ENSG00000280166.1"	10
"55109"	"ENSG00000280167.1"	0
"55110"	"ENSG00000280168.1"	0
"55111"	"ENSG00000280169.1"	2
"55112"	"ENSG00000280171.1"	0
"55113"	"ENSG00000280172.1"	0
"55114"	"ENSG00000280173.1"	4
"55115"	"ENSG00000280176.1"	0
"55116"	"ENSG00000280177.1"	0
"55117"	"ENSG00000280179.2"	0
"55118"	"ENSG00000280180.1"	0
"55119"	"ENSG00000280181.1"	0
"55120"	"ENSG00000280182.1"	0
"55121"	"ENSG00000280183.1"	0
"55122"	"ENSG00000280184.2"	3
"55123"	"ENSG00000280185.1"	0
"55124"	"ENSG00000280187.2"	4
"55125"	"ENSG00000280189.1"	1
"55126"	"ENSG00000280190.1"	8
"55127"	"ENSG00000280191.4"	0
"55128"	"ENSG00000280193.1"	0
"55129"	"ENSG00000280194.1"	0
"55130"	"ENSG00000280195.3"	25
"55131"	"ENSG00000280196.1"	0
"55132"	"ENSG00000280197.1"	0
"55133"	"ENSG00000280198.1"	8.101
"55134"	"ENSG00000280199.1"	0
"55135"	"ENSG00000280200.1"	0
"55136"	"ENSG00000280201.1"	0
"55137"	"ENSG00000280202.1"	8
"55138"	"ENSG00000280204.4"	1
"55139"	"ENSG00000280205.1"	2
"55140"	"ENSG00000280206.1"	1
"55141"	"ENSG00000280207.1"	0
"55142"	"ENSG00000280208.1"	0
"55143"	"ENSG00000280211.1"	0
"55144"	"ENSG00000280212.1"	0
"55145"	"ENSG00000280213.1"	0
"55146"	"ENSG00000280214.1"	1
"55147"	"ENSG00000280215.1"	0
"55148"	"ENSG00000280216.1"	0
"55149"	"ENSG00000280217.1"	0
"55150"	"ENSG00000280219.1"	4
"55151"	"ENSG00000280220.1"	0
"55152"	"ENSG00000280222.1"	3
"55153"	"ENSG00000280223.1"	0
"55154"	"ENSG00000280224.1"	0
"55155"	"ENSG00000280225.1"	0
"55156"	"ENSG00000280227.1"	21
"55157"	"ENSG00000280228.1"	0
"55158"	"ENSG00000280229.2"	0
"55159"	"ENSG00000280231.1"	3
"55160"	"ENSG00000280232.1"	0
"55161"	"ENSG00000280233.1"	0
"55162"	"ENSG00000280234.1"	0
"55163"	"ENSG00000280236.3"	0
"55164"	"ENSG00000280238.1"	0
"55165"	"ENSG00000280239.1"	0
"55166"	"ENSG00000280241.5"	2
"55167"	"ENSG00000280242.1"	0
"55168"	"ENSG00000280243.1"	0
"55169"	"ENSG00000280244.1"	0
"55170"	"ENSG00000280245.1"	0
"55171"	"ENSG00000280247.1"	0
"55172"	"ENSG00000280248.1"	16.297
"55173"	"ENSG00000280251.1"	0
"55174"	"ENSG00000280254.1"	0
"55175"	"ENSG00000280255.1"	1
"55176"	"ENSG00000280261.1"	0
"55177"	"ENSG00000280262.1"	0
"55178"	"ENSG00000280263.1"	0
"55179"	"ENSG00000280265.1"	1
"55180"	"ENSG00000280266.1"	0
"55181"	"ENSG00000280267.7"	0
"55182"	"ENSG00000280268.1"	0
"55183"	"ENSG00000280269.1"	5
"55184"	"ENSG00000280270.1"	0
"55185"	"ENSG00000280272.1"	0
"55186"	"ENSG00000280274.1"	2
"55187"	"ENSG00000280275.1"	0
"55188"	"ENSG00000280278.1"	0
"55189"	"ENSG00000280279.1"	54.159
"55190"	"ENSG00000280280.1"	0
"55191"	"ENSG00000280281.1"	0
"55192"	"ENSG00000280282.1"	0
"55193"	"ENSG00000280283.1"	0
"55194"	"ENSG00000280284.1"	0
"55195"	"ENSG00000280285.1"	0
"55196"	"ENSG00000280286.1"	0
"55197"	"ENSG00000280287.1"	22
"55198"	"ENSG00000280288.1"	0
"55199"	"ENSG00000280291.1"	5
"55200"	"ENSG00000280294.1"	1
"55201"	"ENSG00000280295.1"	0
"55202"	"ENSG00000280296.1"	0
"55203"	"ENSG00000280300.1"	0
"55204"	"ENSG00000280302.1"	0
"55205"	"ENSG00000280303.2"	1
"55206"	"ENSG00000280304.1"	0
"55207"	"ENSG00000280305.1"	0
"55208"	"ENSG00000280306.1"	0
"55209"	"ENSG00000280307.1"	0
"55210"	"ENSG00000280309.1"	0
"55211"	"ENSG00000280310.1"	0
"55212"	"ENSG00000280311.1"	0
"55213"	"ENSG00000280312.1"	0
"55214"	"ENSG00000280314.4"	0
"55215"	"ENSG00000280317.1"	0
"55216"	"ENSG00000280318.1"	0
"55217"	"ENSG00000280319.1"	0
"55218"	"ENSG00000280320.1"	0
"55219"	"ENSG00000280321.1"	4
"55220"	"ENSG00000280323.1"	0
"55221"	"ENSG00000280326.1"	0
"55222"	"ENSG00000280327.1"	3
"55223"	"ENSG00000280330.1"	0
"55224"	"ENSG00000280331.1"	0
"55225"	"ENSG00000280332.1"	5
"55226"	"ENSG00000280333.1"	0
"55227"	"ENSG00000280334.1"	0
"55228"	"ENSG00000280335.1"	0
"55229"	"ENSG00000280336.1"	0
"55230"	"ENSG00000280337.1"	0
"55231"	"ENSG00000280338.1"	0
"55232"	"ENSG00000280339.1"	6
"55233"	"ENSG00000280340.1"	0
"55234"	"ENSG00000280341.1"	0
"55235"	"ENSG00000280345.1"	0
"55236"	"ENSG00000280347.1"	30
"55237"	"ENSG00000280348.1"	0
"55238"	"ENSG00000280349.1"	0
"55239"	"ENSG00000280350.2"	0
"55240"	"ENSG00000280351.2"	5
"55241"	"ENSG00000280352.1"	0
"55242"	"ENSG00000280353.1"	0
"55243"	"ENSG00000280354.1"	0
"55244"	"ENSG00000280355.1"	4
"55245"	"ENSG00000280356.2"	0
"55246"	"ENSG00000280357.1"	0
"55247"	"ENSG00000280359.1"	0
"55248"	"ENSG00000280360.1"	0
"55249"	"ENSG00000280362.1"	0
"55250"	"ENSG00000280364.1"	0
"55251"	"ENSG00000280365.1"	1
"55252"	"ENSG00000280367.1"	3
"55253"	"ENSG00000280368.1"	0
"55254"	"ENSG00000280369.1"	0
"55255"	"ENSG00000280371.1"	0
"55256"	"ENSG00000280372.1"	0
"55257"	"ENSG00000280373.1"	0
"55258"	"ENSG00000280375.1"	2
"55259"	"ENSG00000280376.1"	1
"55260"	"ENSG00000280377.1"	0
"55261"	"ENSG00000280378.1"	3
"55262"	"ENSG00000280379.1"	0
"55263"	"ENSG00000280380.1"	0
"55264"	"ENSG00000280381.1"	3
"55265"	"ENSG00000280382.2"	0
"55266"	"ENSG00000280383.1"	32.037
"55267"	"ENSG00000280384.1"	5
"55268"	"ENSG00000280385.1"	3
"55269"	"ENSG00000280387.1"	1
"55270"	"ENSG00000280388.1"	4
"55271"	"ENSG00000280390.1"	0
"55272"	"ENSG00000280392.1"	7
"55273"	"ENSG00000280393.1"	0
"55274"	"ENSG00000280394.1"	0
"55275"	"ENSG00000280395.1"	0
"55276"	"ENSG00000280396.1"	0
"55277"	"ENSG00000280397.1"	0
"55278"	"ENSG00000280398.1"	0
"55279"	"ENSG00000280399.1"	0
"55280"	"ENSG00000280400.1"	0
"55281"	"ENSG00000280401.1"	8
"55282"	"ENSG00000280402.1"	4
"55283"	"ENSG00000280405.1"	0
"55284"	"ENSG00000280406.1"	0
"55285"	"ENSG00000280407.3"	0
"55286"	"ENSG00000280408.1"	0
"55287"	"ENSG00000280409.2"	0
"55288"	"ENSG00000280411.1"	308.476
"55289"	"ENSG00000280412.1"	0
"55290"	"ENSG00000280414.1"	0
"55291"	"ENSG00000280415.1"	0
"55292"	"ENSG00000280416.1"	0
"55293"	"ENSG00000280417.1"	0
"55294"	"ENSG00000280418.2"	0
"55295"	"ENSG00000280419.1"	0
"55296"	"ENSG00000280420.1"	0
"55297"	"ENSG00000280422.1"	0
"55298"	"ENSG00000280423.1"	0
"55299"	"ENSG00000280424.1"	0
"55300"	"ENSG00000280425.3"	0
"55301"	"ENSG00000280426.1"	0
"55302"	"ENSG00000280429.1"	0
"55303"	"ENSG00000280430.1"	0
"55304"	"ENSG00000280431.1"	0
"55305"	"ENSG00000280432.1"	10
"55306"	"ENSG00000280433.2"	10.398
"55307"	"ENSG00000280434.1"	33
"55308"	"ENSG00000280435.1"	0
"55309"	"ENSG00000280436.1"	0
"55310"	"ENSG00000280438.1"	0
"55311"	"ENSG00000280439.1"	0
"55312"	"ENSG00000280440.1"	0
"55313"	"ENSG00000280441.4"	1.267
"55314"	"ENSG00000280443.1"	0
"55315"	"ENSG00000280444.1"	0
"55316"	"ENSG00000280445.2"	0
"55317"	"ENSG00000280446.1"	0
"55318"	"ENSG00000280449.1"	0
"55319"	"ENSG00000280450.1"	0
"55320"	"ENSG00000280451.1"	0
"55321"	"ENSG00000280453.1"	0
"55322"	"ENSG00000280455.1"	0
"55323"	"ENSG00000280457.1"	0
"55324"	"ENSG00000280466.1"	420
"55325"	"ENSG00000280474.1"	0
"55326"	"ENSG00000280485.2"	0
"55327"	"ENSG00000280486.2"	0
"55328"	"ENSG00000280494.2"	0
"55329"	"ENSG00000280496.1"	11.352
"55330"	"ENSG00000280498.1"	58.86
"55331"	"ENSG00000280502.1"	0
"55332"	"ENSG00000280511.2"	0
"55333"	"ENSG00000280515.1"	0
"55334"	"ENSG00000280537.2"	7.546
"55335"	"ENSG00000280543.1"	3
"55336"	"ENSG00000280554.1"	0
"55337"	"ENSG00000280571.2"	1.138
"55338"	"ENSG00000280580.2"	0
"55339"	"ENSG00000280587.4"	2
"55340"	"ENSG00000280594.4"	0
"55341"	"ENSG00000280604.1"	3
"55342"	"ENSG00000280607.1"	0
"55343"	"ENSG00000280614.1"	159.379
"55344"	"ENSG00000280620.2"	0
"55345"	"ENSG00000280623.2"	0
"55346"	"ENSG00000280634.1"	0
"55347"	"ENSG00000280636.1"	0
"55348"	"ENSG00000280639.1"	0
"55349"	"ENSG00000280646.2"	0
"55350"	"ENSG00000280649.2"	10.267
"55351"	"ENSG00000280650.1"	0
"55352"	"ENSG00000280655.1"	0
"55353"	"ENSG00000280660.1"	0
"55354"	"ENSG00000280665.1"	0
"55355"	"ENSG00000280670.3"	6
"55356"	"ENSG00000280683.1"	0
"55357"	"ENSG00000280693.2"	0
"55358"	"ENSG00000280703.1"	0
"55359"	"ENSG00000280704.1"	0
"55360"	"ENSG00000280707.4"	0
"55361"	"ENSG00000280709.2"	0
"55362"	"ENSG00000280711.1"	0
"55363"	"ENSG00000280719.2"	0
"55364"	"ENSG00000280721.2"	0
"55365"	"ENSG00000280725.3"	0
"55366"	"ENSG00000280734.5"	11
"55367"	"ENSG00000280739.7"	29
"55368"	"ENSG00000280744.2"	0
"55369"	"ENSG00000280752.1"	0
"55370"	"ENSG00000280757.1"	0
"55371"	"ENSG00000280758.1"	0
"55372"	"ENSG00000280773.2"	0
"55373"	"ENSG00000280776.3"	0
"55374"	"ENSG00000280778.1"	0
"55375"	"ENSG00000280780.5"	1
"55376"	"ENSG00000280789.2"	29.19
"55377"	"ENSG00000280798.1"	19
"55378"	"ENSG00000280799.1"	0
"55379"	"ENSG00000280800.1"	1738.429
"55380"	"ENSG00000280809.6"	0
"55381"	"ENSG00000280828.1"	54.326
"55382"	"ENSG00000280832.4"	3
"55383"	"ENSG00000280837.1"	0
"55384"	"ENSG00000280850.4"	0
"55385"	"ENSG00000280852.3"	0
"55386"	"ENSG00000280870.4"	0
"55387"	"ENSG00000280878.1"	0
"55388"	"ENSG00000280881.2"	0
"55389"	"ENSG00000280890.2"	0
"55390"	"ENSG00000280893.1"	60.017
"55391"	"ENSG00000280894.1"	0
"55392"	"ENSG00000280904.1"	0
"55393"	"ENSG00000280913.3"	0
"55394"	"ENSG00000280916.5"	0
"55395"	"ENSG00000280920.1"	0
"55396"	"ENSG00000280924.1"	0
"55397"	"ENSG00000280927.1"	0
"55398"	"ENSG00000280936.1"	0
"55399"	"ENSG00000280953.3"	0
"55400"	"ENSG00000280958.1"	0
"55401"	"ENSG00000280961.1"	0
"55402"	"ENSG00000280968.1"	0
"55403"	"ENSG00000280969.2"	0
"55404"	"ENSG00000280987.4"	114.502
"55405"	"ENSG00000280989.3"	0
"55406"	"ENSG00000280991.1"	0
"55407"	"ENSG00000280997.1"	1
"55408"	"ENSG00000281000.1"	0
"55409"	"ENSG00000281005.2"	6
"55410"	"ENSG00000281008.1"	0
"55411"	"ENSG00000281010.1"	0
"55412"	"ENSG00000281016.2"	0
"55413"	"ENSG00000281021.1"	0
"55414"	"ENSG00000281026.1"	35
"55415"	"ENSG00000281039.1"	39.141
"55416"	"ENSG00000281058.1"	0
"55417"	"ENSG00000281087.1"	0
"55418"	"ENSG00000281091.4"	27
"55419"	"ENSG00000281097.1"	0
"55420"	"ENSG00000281100.1"	1
"55421"	"ENSG00000281103.5"	6
"55422"	"ENSG00000281106.4"	0
"55423"	"ENSG00000281113.2"	0
"55424"	"ENSG00000281120.1"	0
"55425"	"ENSG00000281128.2"	0
"55426"	"ENSG00000281131.2"	0
"55427"	"ENSG00000281156.1"	0
"55428"	"ENSG00000281159.1"	0
"55429"	"ENSG00000281160.3"	0
"55430"	"ENSG00000281162.5"	2
"55431"	"ENSG00000281179.1"	27
"55432"	"ENSG00000281181.1"	4261.655
"55433"	"ENSG00000281183.1"	11
"55434"	"ENSG00000281186.3"	0
"55435"	"ENSG00000281189.1"	0
"55436"	"ENSG00000281195.1"	33
"55437"	"ENSG00000281196.2"	0
"55438"	"ENSG00000281202.2"	0
"55439"	"ENSG00000281207.1"	10
"55440"	"ENSG00000281219.2"	0
"55441"	"ENSG00000281248.1"	0
"55442"	"ENSG00000281264.1"	0
"55443"	"ENSG00000281295.1"	0
"55444"	"ENSG00000281311.1"	0
"55445"	"ENSG00000281327.5"	0
"55446"	"ENSG00000281332.1"	22
"55447"	"ENSG00000281333.3"	0
"55448"	"ENSG00000281344.1"	33
"55449"	"ENSG00000281347.4"	0
"55450"	"ENSG00000281348.1"	0
"55451"	"ENSG00000281357.6"	1
"55452"	"ENSG00000281358.2"	0
"55453"	"ENSG00000281365.2"	0
"55454"	"ENSG00000281371.1"	0
"55455"	"ENSG00000281376.1"	0
"55456"	"ENSG00000281379.3"	11.846
"55457"	"ENSG00000281383.1"	107.537
"55458"	"ENSG00000281386.2"	0
"55459"	"ENSG00000281392.4"	6
"55460"	"ENSG00000281394.1"	0
"55461"	"ENSG00000281398.4"	14.956
"55462"	"ENSG00000281404.2"	6
"55463"	"ENSG00000281406.2"	3
"55464"	"ENSG00000281426.1"	0
"55465"	"ENSG00000281450.1"	0
"55466"	"ENSG00000281453.1"	0
"55467"	"ENSG00000281460.1"	0
"55468"	"ENSG00000281468.1"	0
"55469"	"ENSG00000281469.1"	2
"55470"	"ENSG00000281473.1"	0
